17:14:07.340004 ARP, Request who-has 192.168.10.1 (Broadcast) tell 192.168.10.134, length 46
17:14:10.488634 IP 192.168.10.133.netbios-ssn > 192.168.10.134.36125: Flags [S.], seq 3925006881, ack 434928711, win 64240, options [mss 1460], length 0
17:14:10.488676 IP 192.168.10.133.rtsp > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.488730 IP 192.168.10.136.telnet > 192.168.10.134.36125: Flags [S.], seq 3515745932, ack 434928711, win 5840, options [mss 1460], length 0
17:14:10.488805 IP 192.168.10.136.microsoft-ds > 192.168.10.134.36125: Flags [S.], seq 3505964509, ack 434928711, win 5840, options [mss 1460], length 0
17:14:10.488879 IP 192.168.10.136.netbios-ssn > 192.168.10.134.36125: Flags [S.], seq 3500181894, ack 434928711, win 5840, options [mss 1460], length 0
17:14:10.488951 IP 192.168.10.134.36125 > 192.168.10.133.microsoft-ds: Flags [R], seq 434928711, win 0, length 0
17:14:10.489012 IP 192.168.10.134.36125 > 192.168.10.133.netbios-ssn: Flags [R], seq 434928711, win 0, length 0
17:14:10.489116 IP 192.168.10.134.36125 > 192.168.10.136.telnet: Flags [R], seq 434928711, win 0, length 0
17:14:10.489202 IP 192.168.10.134.36125 > 192.168.10.136.microsoft-ds: Flags [R], seq 434928711, win 0, length 0
17:14:10.489259 IP 192.168.10.134.36125 > 192.168.10.136.netbios-ssn: Flags [R], seq 434928711, win 0, length 0
17:14:10.584594 IP 192.168.10.134.36126 > 192.168.10.1.telnet: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.584814 IP 192.168.10.134.36126 > 192.168.10.254.smux: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.584873 IP 192.168.10.134.36126 > 192.168.10.1.smux: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.584993 IP 192.168.10.134.36126 > 192.168.10.254.http: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.585054 IP 192.168.10.134.36126 > 192.168.10.1.http: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.585191 IP 192.168.10.134.36125 > 192.168.10.1.5900: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.585262 IP 192.168.10.134.36125 > 192.168.10.2.5900: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.585338 IP 192.168.10.134.36125 > 192.168.10.133.1025: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.585466 IP 192.168.10.134.36125 > 192.168.10.136.rtsp: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.585638 IP 192.168.10.134.36125 > 192.168.10.254.1025: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.585790 IP 192.168.10.134.36125 > 192.168.10.1.ssh: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.585904 IP 192.168.10.134.36125 > 192.168.10.2.ssh: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.585960 IP 192.168.10.134.36125 > 192.168.10.133.5900: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.586072 IP 192.168.10.134.36125 > 192.168.10.136.1025: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.586127 IP 192.168.10.134.36125 > 192.168.10.254.5900: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.586243 IP 192.168.10.134.36125 > 192.168.10.1.pop3s: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.586367 IP 192.168.10.134.36125 > 192.168.10.2.pop3s: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.586424 IP 192.168.10.134.36125 > 192.168.10.133.ssh: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.586511 IP 192.168.10.134.36125 > 192.168.10.136.5900: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.586584 IP 192.168.10.2.5900 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.586690 IP 192.168.10.2.ssh > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.586784 IP 192.168.10.2.pop3s > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.586851 IP 192.168.10.133.1025 > 192.168.10.134.36125: Flags [S.], seq 3925097283, ack 434928711, win 64240, options [mss 1460], length 0
17:14:10.586905 IP 192.168.10.133.5900 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.586956 IP 192.168.10.133.ssh > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.587017 IP 192.168.10.136.rtsp > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.587076 IP 192.168.10.136.1025 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.587131 IP 192.168.10.136.5900 > 192.168.10.134.36125: Flags [S.], seq 3512888919, ack 434928711, win 5840, options [mss 1460], length 0
17:14:10.587215 IP 192.168.10.134.36125 > 192.168.10.133.1025: Flags [R], seq 434928711, win 0, length 0
17:14:10.587531 IP 192.168.10.134.36125 > 192.168.10.136.5900: Flags [R], seq 434928711, win 0, length 0
17:14:10.588328 IP 192.168.10.134.36126 > 192.168.10.1.1025: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.588494 IP 192.168.10.134.36126 > 192.168.10.254.rtsp: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.588540 IP 192.168.10.134.36126 > 192.168.10.1.rtsp: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.588604 IP 192.168.10.134.36126 > 192.168.10.254.netbios-ssn: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.588677 IP 192.168.10.134.36126 > 192.168.10.1.netbios-ssn: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.588818 IP 192.168.10.134.36126 > 192.168.10.254.microsoft-ds: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.588860 IP 192.168.10.134.36126 > 192.168.10.1.microsoft-ds: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.588962 IP 192.168.10.134.36126 > 192.168.10.254.telnet: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.685790 IP 192.168.10.134.36126 > 192.168.10.1.5900: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.686040 IP 192.168.10.134.36126 > 192.168.10.2.5900: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.686145 IP 192.168.10.134.36126 > 192.168.10.133.1025: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.686294 IP 192.168.10.134.36126 > 192.168.10.136.rtsp: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.686468 IP 192.168.10.134.36126 > 192.168.10.254.1025: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.686535 IP 192.168.10.134.36125 > 192.168.10.136.ssh: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.686580 IP 192.168.10.134.36125 > 192.168.10.254.ssh: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.686640 IP 192.168.10.134.36125 > 192.168.10.1.pop3: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.686778 IP 192.168.10.134.36125 > 192.168.10.2.pop3: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.686875 IP 192.168.10.134.36125 > 192.168.10.133.pop3s: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.687002 IP 192.168.10.2.5900 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 32767, length 0
17:14:10.687051 IP 192.168.10.2.pop3 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.687134 IP 192.168.10.133.1025 > 192.168.10.134.36126: Flags [S.], seq 3925167335, ack 434994248, win 64240, options [mss 1460], length 0
17:14:10.687226 IP 192.168.10.133.pop3s > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.687400 IP 192.168.10.136.rtsp > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:10.687455 IP 192.168.10.136.ssh > 192.168.10.134.36125: Flags [S.], seq 3506324680, ack 434928711, win 5840, options [mss 1460], length 0
17:14:10.687527 IP 192.168.10.134.36126 > 192.168.10.133.1025: Flags [R], seq 434994248, win 0, length 0
17:14:10.687643 IP 192.168.10.134.36125 > 192.168.10.136.ssh: Flags [R], seq 434928711, win 0, length 0
17:14:10.689759 IP 192.168.10.134.36126 > 192.168.10.1.pop3s: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.690006 IP 192.168.10.134.36126 > 192.168.10.2.pop3s: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.690162 IP 192.168.10.134.36126 > 192.168.10.133.ssh: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.690389 IP 192.168.10.134.36126 > 192.168.10.136.5900: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.690573 IP 192.168.10.134.36126 > 192.168.10.254.5900: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.690741 IP 192.168.10.134.36126 > 192.168.10.1.ssh: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.690924 IP 192.168.10.134.36126 > 192.168.10.2.ssh: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.691022 IP 192.168.10.134.36126 > 192.168.10.133.5900: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.691149 IP 192.168.10.134.36126 > 192.168.10.136.1025: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.691197 IP 192.168.10.134.36125 > 192.168.10.1.loc-srv: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.691414 IP 192.168.10.134.36125 > 192.168.10.2.loc-srv: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.691480 IP 192.168.10.134.36125 > 192.168.10.133.pop3: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.691578 IP 192.168.10.134.36125 > 192.168.10.136.pop3s: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.691624 IP 192.168.10.134.36125 > 192.168.10.254.pop3s: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.691685 IP 192.168.10.134.36125 > 192.168.10.1.1723: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.691809 IP 192.168.10.134.36125 > 192.168.10.2.1723: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.691878 IP 192.168.10.134.36125 > 192.168.10.133.loc-srv: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.692009 IP 192.168.10.2.pop3s > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 32767, length 0
17:14:10.692088 IP 192.168.10.2.ssh > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 32767, length 0
17:14:10.692146 IP 192.168.10.2.loc-srv > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.692243 IP 192.168.10.2.1723 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.692298 IP 192.168.10.133.ssh > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:10.692341 IP 192.168.10.133.5900 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:10.692382 IP 192.168.10.133.pop3 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.692423 IP 192.168.10.133.loc-srv > 192.168.10.134.36125: Flags [S.], seq 3925223509, ack 434928711, win 64240, options [mss 1460], length 0
17:14:10.692473 IP 192.168.10.136.5900 > 192.168.10.134.36126: Flags [S.], seq 3510549867, ack 434994248, win 5840, options [mss 1460], length 0
17:14:10.692515 IP 192.168.10.136.1025 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:10.692588 IP 192.168.10.136.pop3s > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.692698 IP 192.168.10.134.36125 > 192.168.10.133.loc-srv: Flags [R], seq 434928711, win 0, length 0
17:14:10.692761 IP 192.168.10.134.36126 > 192.168.10.136.5900: Flags [R], seq 434994248, win 0, length 0
17:14:10.789094 IP 192.168.10.134.36126 > 192.168.10.1.pop3: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.789322 IP 192.168.10.134.36126 > 192.168.10.254.ssh: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.789441 IP 192.168.10.134.36125 > 192.168.10.1.smtp: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.789577 IP 192.168.10.134.36125 > 192.168.10.2.smtp: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.789665 IP 192.168.10.134.36125 > 192.168.10.133.1723: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.789891 IP 192.168.10.134.36125 > 192.168.10.136.pop3: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790105 IP 192.168.10.134.36125 > 192.168.10.254.pop3: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790213 IP 192.168.10.134.36125 > 192.168.10.1.8888: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790310 IP 192.168.10.134.36125 > 192.168.10.2.8888: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790375 IP 192.168.10.134.36125 > 192.168.10.133.smtp: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790514 IP 192.168.10.134.36125 > 192.168.10.136.loc-srv: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790571 IP 192.168.10.134.36125 > 192.168.10.254.loc-srv: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790702 IP 192.168.10.134.36125 > 192.168.10.1.http-alt: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790861 IP 192.168.10.134.36125 > 192.168.10.2.http-alt: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.790958 IP 192.168.10.2.smtp > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.791053 IP 192.168.10.2.8888 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.791097 IP 192.168.10.2.http-alt > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.791149 IP 192.168.10.133.1723 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.791192 IP 192.168.10.133.smtp > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.791242 IP 192.168.10.136.pop3 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.791284 IP 192.168.10.136.loc-srv > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.793144 IP 192.168.10.134.36126 > 192.168.10.1.1723: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.793391 IP 192.168.10.134.36126 > 192.168.10.254.pop3s: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.793449 IP 192.168.10.134.36126 > 192.168.10.1.loc-srv: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.793596 IP 192.168.10.134.36125 > 192.168.10.254.1723: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.793649 IP 192.168.10.134.36125 > 192.168.10.1.3389: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.793722 IP 192.168.10.134.36125 > 192.168.10.2.3389: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.793912 IP 192.168.10.2.3389 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.890055 IP 192.168.10.134.36126 > 192.168.10.1.8888: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.890298 IP 192.168.10.134.36126 > 192.168.10.2.8888: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.890378 IP 192.168.10.134.36126 > 192.168.10.133.1723: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.890551 IP 192.168.10.134.36126 > 192.168.10.136.pop3: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.890686 IP 192.168.10.134.36126 > 192.168.10.254.pop3: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.890815 IP 192.168.10.134.36126 > 192.168.10.1.smtp: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.890960 IP 192.168.10.134.36126 > 192.168.10.2.smtp: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.891025 IP 192.168.10.134.36125 > 192.168.10.254.smtp: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.891119 IP 192.168.10.134.36125 > 192.168.10.1.imaps: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.891231 IP 192.168.10.2.8888 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 32767, length 0
17:14:10.891382 IP 192.168.10.2.smtp > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 32767, length 0
17:14:10.891444 IP 192.168.10.133.1723 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:10.891541 IP 192.168.10.136.pop3 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:10.894078 IP 192.168.10.134.36126 > 192.168.10.1.3389: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.894276 IP 192.168.10.134.36126 > 192.168.10.2.3389: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.894355 IP 192.168.10.134.36126 > 192.168.10.133.smtp: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.894528 IP 192.168.10.134.36126 > 192.168.10.136.loc-srv: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.894771 IP 192.168.10.134.36126 > 192.168.10.254.1723: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.894918 IP 192.168.10.134.36126 > 192.168.10.1.http-alt: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.895038 IP 192.168.10.134.36126 > 192.168.10.2.http-alt: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.895103 IP 192.168.10.134.36126 > 192.168.10.254.loc-srv: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.895198 IP 192.168.10.134.36125 > 192.168.10.136.1723: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.895245 IP 192.168.10.134.36125 > 192.168.10.254.8888: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.895304 IP 192.168.10.134.36125 > 192.168.10.1.domain: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.895418 IP 192.168.10.2.3389 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 32767, length 0
17:14:10.895537 IP 192.168.10.2.http-alt > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 32767, length 0
17:14:10.895594 IP 192.168.10.133.smtp > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:10.895660 IP 192.168.10.136.loc-srv > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:10.895698 IP 192.168.10.136.1723 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.993534 IP 192.168.10.134.36126 > 192.168.10.1.imaps: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.993791 IP 192.168.10.134.36126 > 192.168.10.254.smtp: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.993876 IP 192.168.10.134.36125 > 192.168.10.136.smtp: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.994020 IP 192.168.10.134.36125 > 192.168.10.254.http-alt: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.994120 IP 192.168.10.134.36125 > 192.168.10.1.submission: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.994243 IP 192.168.10.134.36125 > 192.168.10.2.imaps: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.994292 IP 192.168.10.134.36125 > 192.168.10.133.8888: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.994398 IP 192.168.10.134.36125 > 192.168.10.136.8888: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.994478 IP 192.168.10.2.imaps > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:10.994536 IP 192.168.10.136.smtp > 192.168.10.134.36125: Flags [S.], seq 3517752047, ack 434928711, win 5840, options [mss 1460], length 0
17:14:10.994676 IP 192.168.10.133.8888 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.994782 IP 192.168.10.134.36125 > 192.168.10.136.smtp: Flags [R], seq 434928711, win 0, length 0
17:14:10.994852 IP 192.168.10.136.8888 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.997535 IP 192.168.10.134.36126 > 192.168.10.1.domain: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.997760 IP 192.168.10.134.36126 > 192.168.10.254.8888: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:10.997848 IP 192.168.10.134.36125 > 192.168.10.2.domain: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.997897 IP 192.168.10.134.36125 > 192.168.10.133.http-alt: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.998023 IP 192.168.10.134.36125 > 192.168.10.136.http-alt: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.998140 IP 192.168.10.134.36125 > 192.168.10.254.3389: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:10.998371 IP 192.168.10.133.http-alt > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.998436 IP 192.168.10.136.http-alt > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:10.999123 IP 192.168.10.2.domain > 192.168.10.134.36125: Flags [S.], seq 1565723038, ack 434928711, win 64240, options [mss 1460], length 0
17:14:10.999499 IP 192.168.10.134.36125 > 192.168.10.2.domain: Flags [R], seq 434928711, win 0, length 0
17:14:11.093942 IP 192.168.10.134.36126 > 192.168.10.136.smtp: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.094099 IP 192.168.10.134.36125 > 192.168.10.133.3389: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.094178 IP 192.168.10.134.36125 > 192.168.10.254.imaps: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.094381 IP 192.168.10.136.smtp > 192.168.10.134.36126: Flags [S.], seq 3524060579, ack 434994248, win 5840, options [mss 1460], length 0
17:14:11.094533 IP 192.168.10.133.3389 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:11.094678 IP 192.168.10.134.36126 > 192.168.10.136.smtp: Flags [R], seq 434994248, win 0, length 0
17:14:11.096976 IP 192.168.10.134.36126 > 192.168.10.1.submission: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.097198 IP 192.168.10.134.36126 > 192.168.10.2.imaps: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.097256 IP 192.168.10.134.36126 > 192.168.10.133.8888: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.097453 IP 192.168.10.134.36126 > 192.168.10.136.8888: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.097538 IP 192.168.10.134.36126 > 192.168.10.254.http-alt: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.097670 IP 192.168.10.2.imaps > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 32767, length 0
17:14:11.097768 IP 192.168.10.133.8888 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:11.097823 IP 192.168.10.136.8888 > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:11.099936 IP 192.168.10.134.36126 > 192.168.10.2.domain: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.100086 IP 192.168.10.134.36126 > 192.168.10.133.http-alt: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.100244 IP 192.168.10.134.36126 > 192.168.10.136.http-alt: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.100391 IP 192.168.10.134.36126 > 192.168.10.254.3389: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.100526 IP 192.168.10.134.36125 > 192.168.10.254.domain: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.100592 IP 192.168.10.134.36125 > 192.168.10.1.mysql: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.100818 IP 192.168.10.133.http-alt > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:11.100881 IP 192.168.10.136.http-alt > 192.168.10.134.36126: Flags [R.], seq 0, ack 434994248, win 0, length 0
17:14:11.101262 IP 192.168.10.2.domain > 192.168.10.134.36126: Flags [S.], seq 257179872, ack 434994248, win 64240, options [mss 1460], length 0
17:14:11.101655 IP 192.168.10.134.36126 > 192.168.10.2.domain: Flags [R], seq 434994248, win 0, length 0
17:14:11.197421 IP 192.168.10.134.36126 > 192.168.10.254.imaps: Flags [S], seq 434994247, win 1024, options [mss 1460], length 0
17:14:11.197588 IP 192.168.10.134.36125 > 192.168.10.136.3389: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.197689 IP 192.168.10.134.36125 > 192.168.10.254.submission: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.197766 IP 192.168.10.134.36125 > 192.168.10.1.sunrpc: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.197949 IP 192.168.10.134.36125 > 192.168.10.2.submission: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.198001 IP 192.168.10.134.36125 > 192.168.10.133.imaps: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.198110 IP 192.168.10.134.36125 > 192.168.10.136.imaps: Flags [S], seq 434928710, win 1024, options [mss 1460], length 0
17:14:11.198187 IP 192.168.10.2.submission > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 32767, length 0
17:14:11.198244 IP 192.168.10.136.3389 > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
17:14:11.198350 IP 192.168.10.133.imaps > 192.168.10.134.36125: Flags [R.], seq 0, ack 434928711, win 0, length 0
